lf,hf,lf_hf_ratio,lfnu,hfnu,total_power,vlf,mean_nni,sdnn,sdsd,nni_50,pnni_50,nni_20,pnni_20,rmssd,median_nni,range_nni,cvsd,cvnni,mean_hr,max_hr,min_hr,std_hr,sd1,sd2,ratio_sd2_sd1,csi,cvi,Modified_csi
1277.566181021838,244.0364718910223,5.235144448377175,83.96187917891348,16.038120821086522,2398.8045718164717,877.2019189036113,701.3215149073328,83.24860124540297,27.010187310020132,81,6.532258064516129,359,28.951612903225808,27.01063112088252,712.0,472.0,0.03851390631364203,0.11870247736004903,86.9271366360422,119.04761904761905,61.47540983606557,11.770213787939673,19.10679251377752,116.17051991993353,6.080063926803272,6.080063926803272,4.550403703198503,2825.2967500926757
1461.5521837110605,512.9758149355137,2.849163919930207,74.02033218636915,25.979667813630865,2622.433682121442,647.9056834748676,786.1015310233682,121.12694874309261,37.32823685544281,194,15.64516129032258,626,50.483870967741936,37.32841749509577,816.0,544.0,0.04748549140529039,0.15408562884415997,78.64237102692405,119.04761904761905,57.25190839694657,15.293141570081087,26.405699017033488,169.25192608370935,6.409674137940081,6.409674137940081,4.854351271012716,4339.398773661192
958.9358671729925,270.5386569338027,3.544542868813131,77.99558659986491,22.004413400135086,1532.0041685055673,302.5296443987721,762.9975825946817,54.41193678889937,26.333682036004024,71,5.725806451612903,450,36.29032258064516,26.333836935432245,760.0,344.0,0.03451365710213693,0.07131338031748914,79.02662041282362,92.5925925925926,60.483870967741936,5.4909307685110225,18.628238042579657,74.66127830185704,4.007962434836799,4.007962434836799,4.347387182983996,1196.958395082955
1832.6655324338055,309.6498124383022,5.918510067881809,85.54602088905881,14.453979110941193,3074.6151268031354,932.2997819310276,757.2538275584207,80.47097553232916,31.13943889785742,107,8.629032258064516,467,37.66129032258065,31.139505731535,760.0,488.0,0.04112162210118726,0.10626684554608076,80.13561727756084,107.14285714285714,57.25190839694657,8.598354300828607,22.027792372846424,111.65093895453009,5.068639519780556,5.068639519780556,4.594953336682318,2263.6734464221504
2266.779687538433,377.89224402221157,5.998481639663388,85.71118634744182,14.288813652558186,3364.328076257638,719.6561446969935,806.027397260274,64.41520475496068,36.06082270890791,164,13.225806451612904,570,45.96774193548387,36.06088042150654,800.0,464.0,0.04473902567590036,0.07991689237104231,74.90007893630519,91.46341463414635,53.57142857142857,5.809155877159516,25.50914029091591,87.45239258513965,3.428276750521554,3.428276750521554,4.552587500635536,1199.2440171084713
1401.2414122334976,314.9284438597391,4.449396170952325,81.64934299821255,18.350657001787447,2676.3661599348275,960.1963038415904,729.9500402900886,93.07146448839464,28.74893365438635,96,7.741935483870968,420,33.87096774193548,28.748969125978267,736.0,488.0,0.039384844906033806,0.12750388293890252,83.5864493538581,113.63636363636364,59.05511811023622,11.039227129732788,20.33676790249206,130.04234262465891,6.394444940718607,6.394444940718607,4.626486699254319,3326.1943995017837
2066.478666102922,271.2083849074703,7.619523514392648,88.39843062867423,11.60156937132577,3031.0589683213725,693.37191731098,767.6132151490733,57.976235003827185,29.852955622806828,99,7.983870967741935,465,37.5,29.852973051272464,760.0,488.0,0.038890645004691464,0.07552792716390114,78.58866958545788,96.15384615384616,53.9568345323741,5.65960856882432,21.117744296292813,79.22454497360263,3.751562849802589,3.751562849802589,4.427627263084211,1188.8634388619282
1939.6029572730504,582.400130989244,3.330361471551372,76.90723957873786,23.092760421262142,3395.0517528322516,873.0486645699574,778.8041901692184,106.70974128754192,37.69760837797744,178,14.35483870967742,547,44.11290322580645,37.69760837797744,784.0,568.0,0.04840447554575498,0.1370174205975395,78.5112989144836,107.14285714285714,53.191489361702125,10.859549087887864,26.666989505713257,148.53554942171397,5.570015670118708,5.570015670118708,4.801924379653687,3309.381351394554
1909.592908848459,658.852341701207,2.898362482734363,74.34820377969093,25.65179622030907,3398.5715898998847,830.1263393502187,845.3021756647864,65.3238562615188,40.31327066715692,215,17.338709677419356,683,55.08064516129032,40.31328925208883,840.0,352.0,0.04769098011652994,0.0772787035714713,71.39454438906384,84.26966292134831,56.390977443609025,5.381298432169586,28.517288286385703,87.87022625748898,3.0812966988673556,3.0812966988673556,4.603069953335436,1083.0169523837137
1781.7212451177713,469.111253174877,3.7980782448925283,79.1583223749116,20.841677625088394,4173.554043930911,1922.7215456382623,838.3336019339242,81.2603988378265,36.99287422828603,177,14.274193548387096,629,50.725806451612904,36.99287929155515,840.0,520.0,0.044126680841871886,0.09693086218943098,72.24858701324025,96.15384615384616,52.44755244755245,7.056044385389239,26.168466151507115,111.90047460955067,4.276157187115302,4.276157187115302,4.67073017866779,1914.016074972974
1950.9410979598129,313.1378855959043,6.230294026055499,86.16930381535877,13.830696184641223,3286.544002076202,1022.465018520485,776.8186946011281,81.03683056669084,30.44784011620423,100,8.064516129032258,494,39.83870967741935,30.44784011620423,776.0,560.0,0.03919555531788307,0.1043188470229861,78.11568358391064,108.69565217391305,53.9568345323741,8.514447982323572,21.538560873925025,112.56121095683602,5.226032120516681,5.226032120516681,4.588725421336296,2352.994015938717
3043.831049759545,636.0436866005472,4.785569158036709,82.71561582474727,17.28438417525274,5146.21675401971,1466.3420176596173,831.9258662369057,114.25114236632878,43.618500786043306,218,17.580645161290324,650,52.41935483870968,43.61858142078087,832.0,600.0,0.052430851342660026,0.1373333213969257,73.56452792203895,108.69565217391305,52.083333333333336,10.669700735518674,30.855381886663046,158.60199391133278,5.1401727741988195,5.1401727741988195,4.893759551431982,3260.9666041467185
4625.476353931208,535.8017408223782,8.632813224592685,89.61881667707426,10.38118332292573,6670.325369147191,1509.047274393605,868.6285253827558,86.10019365214374,46.600012058253206,268,21.612903225806452,712,57.41935483870968,46.60001384466082,864.0,456.0,0.053647805112233465,0.09912199649925638,69.74709607826041,87.20930232558139,52.44755244755245,6.838262048022533,32.96447933947746,117.21702007707957,3.5558583792556164,3.5558583792556164,4.791156879719058,1667.228492129829
4461.741243442455,655.9363979048703,6.8020943153844255,87.18292858844109,12.817071411558908,6655.023216364778,1537.3455750174528,875.300564061241,87.47526430012611,49.57413827360579,283,22.822580645161292,754,60.806451612903224,49.57436035191049,872.0,520.0,0.05663695693499175,0.09993740195282892,69.22000899312816,89.28571428571429,50.33557046979866,6.782555643338443,35.068352661579404,118.63411975632025,3.3829396236879643,3.3829396236879643,4.823244960224015,1605.3282577799955
3220.109266240773,390.89767988944794,8.237729288010794,89.17482891279515,10.825171087204863,4772.985606456905,1161.9786603266832,857.3940370668815,74.14828384172367,40.859824842505745,218,17.580645161290324,661,53.306451612903224,40.86002857908779,856.0,496.0,0.04765606805345729,0.08648098847920922,70.50007578948494,90.36144578313252,51.724137931034484,6.060390901281791,28.90391637992931,100.79930362481525,3.487392583754139,3.487392583754139,4.66853420657081,1406.1069756350496
2855.215694742901,457.28491997153986,6.243843980073959,86.19517478909327,13.80482521090674,4900.71210634122,1588.2114916267788,867.6116035455278,81.89919449419229,42.03528372740815,216,17.419354838709676,679,54.75806451612903,42.03554563431042,864.0,540.0,0.04844972734635009,0.09439614933630222,69.7856962512104,98.03921568627452,52.083333333333336,6.7489050580960095,29.735426682487432,111.94087956419446,3.764562747307797,3.764562747307797,4.726382872366008,1685.6338604329405
1331.7895213671118,266.723045144333,4.993155055823672,83.31429788341153,16.685702116588484,2297.2330554049877,698.7204888935428,702.2691377921032,84.6473238910557,28.146381154819583,74,5.967741935483871,369,29.758064516129032,28.146620721935985,680.0,544.0,0.04007953533374322,0.12053402226556957,86.54717770730751,115.38461538461539,56.390977443609025,9.309659611521488,19.910527038045732,118.04198319624179,5.928621727123699,5.928621727123699,4.575239236120949,2799.305065160039
1840.4714326501771,612.6085930597924,3.004318668560599,75.02696256790516,24.973037432094838,3304.9869466279083,851.9069209179387,761.0346494762289,93.01362851092394,40.114991320153926,185,14.919354838709678,589,47.5,40.11499598935299,752.0,536.0,0.05271112953524726,0.12221996537863188,79.99672867159205,102.73972602739725,53.57142857142857,9.571449831179018,28.377027047192147,128.44381851027026,4.526331045766809,4.526331045766809,4.765800085025986,2325.5169734394954
2966.520120888885,793.7235704265622,3.737472630798428,78.89169863485913,21.10830136514088,4563.278751322046,803.0350600065997,834.5092667203868,75.87612008756453,49.912208045394074,287,23.14516129032258,745,60.08064516129032,49.912374831201156,832.0,528.0,0.05981045007128117,0.09092304077791363,72.48204888984259,93.75,51.36986301369863,6.476405937960497,35.307500539770636,101.32991465859983,2.869926024484827,2.869926024484827,4.757724633963916,1163.237436550169
2707.701769490154,656.7003203824204,4.123192399104299,80.48092044767179,19.5190795523282,4070.7775272503986,706.3754373778244,820.3545527800161,69.82431869536292,43.195241480705754,238,19.193548387096776,720,58.064516129032256,43.195280506839126,816.0,504.0,0.052654404562587034,0.08511480610273008,73.6621909960598,91.46341463414635,51.724137931034484,6.186497302540046,30.555971607356685,93.8999657171057,3.0730479437445952,3.0730479437445952,4.661881514169979,1154.2363862585587
2447.35786647589,494.050342532278,4.953660904133461,83.20361175918286,16.79638824081714,3790.036392681396,848.6281836732277,779.6293311845286,66.88944593654134,39.05256256739274,182,14.67741935483871,651,52.5,39.05265262974277,776.0,456.0,0.05009130758383369,0.08579647181169153,77.5172832067903,97.40259740259741,55.97014925373134,6.541667443550573,27.625473364624803,90.47225639263883,3.274957688453263,3.274957688453263,4.601945132908479,1185.1712466591496
2897.8097063459486,470.103627939807,6.164193454633347,86.04169462574654,13.958305374253444,3992.057386022723,624.144051736968,772.3094278807413,68.30846296511352,37.98093557591287,178,14.35483870967742,630,50.806451612903224,37.98097995983881,768.0,440.0,0.04917844919239257,0.0884470142395589,78.28333176868611,97.40259740259741,56.81818181818182,6.767435108595599,26.867412920861288,92.7913484558367,3.453676344989233,3.453676344989233,4.600853318620958,1281.8851407263053
2544.372519018577,421.28589347795355,6.0395388462057,85.79452401858686,14.205475981413166,3765.287235342762,799.6288228462314,756.1224818694601,80.66728452442808,35.26705844028074,141,11.370967741935484,582,46.935483870967744,35.267457356422746,752.0,480.0,0.04664251917126762,0.106685472868078,80.27706334772334,113.63636363636364,59.523809523809526,8.781395639733375,24.947637735919432,111.31952639356403,4.462126938507167,4.462126938507167,4.647720761670278,1986.8874300103264
994.4556988686866,174.29873971139477,5.705466950107121,85.08679548433201,14.91320451566799,1864.834019646954,696.0795810668726,648.4770346494762,57.28101072702263,21.526262545745034,36,2.903225806451613,263,21.20967741935484,21.526278014586968,640.0,496.0,0.0331951277599563,0.08833159490063508,93.18030788536804,113.63636363636364,58.59375,7.508861427615383,15.227507582151016,79.56350540702752,5.2249854401838025,5.2249854401838025,4.287462716085218,1662.8726292868162
1118.7336399023275,201.4451223914809,5.553540471077887,84.7410723346685,15.258927665331502,2035.594820391606,715.4160580977975,634.1498791297341,60.24535936138279,20.292613850834087,38,3.064516129032258,252,20.322580645161292,20.29269692246688,632.0,360.0,0.03199984355483163,0.09500176747500068,95.48086902649827,119.04761904761905,69.44444444444444,9.209340451740209,14.35483426900403,83.98181578338095,5.85042043743552,5.85042043743552,4.285303425802727,1965.3157257281475
1118.1118666620562,270.37274591553955,4.135445911443078,80.52749425767009,19.47250574232991,2289.42421475829,900.9396021806941,674.146655922643,61.20727152551771,23.534175119242743,47,3.7903225806451615,373,30.080645161290324,23.534189268299198,672.0,392.0,0.034909598766888636,0.09079222004260913,89.76295520106164,119.04761904761905,66.96428571428571,8.487843268080999,16.64788902887254,84.94414615545469,5.102397427573881,5.102397427573881,4.354612610206328,1733.6751713242072
1431.7462528231874,452.0730893099548,3.1670680840759786,76.00231194154478,23.99768805845522,2860.5619528706998,976.7426107375572,651.655116841257,73.41668742147102,26.818385604872134,37,2.9838709677419355,270,21.774193548387096,26.818385604872134,648.0,672.0,0.041154262295779814,0.11266187516080735,93.22550432259482,119.04761904761905,51.02040816326531,10.360856045265386,18.971113507112804,102.07897352630563,5.380758145168092,5.380758145168092,4.491149099424357,2197.0490730082684
1470.1169894762027,333.82755611412995,4.40382156161367,81.4945777058304,18.505422294169602,2152.240163591643,348.2956180013102,724.1289282836423,50.01866886533642,28.218018464750553,71,5.725806451612903,461,37.17741935483871,28.21804501584277,720.0,344.0,0.038968260918295645,0.06907425861841007,83.24326193592503,97.40259740259741,62.5,5.604664586789232,19.96120270354134,67.86224912827812,3.3997074292642,3.3997074292642,4.33593493670798,922.8471701119405
1207.5384056959629,216.28941462395284,5.582975051254472,84.80929986496855,15.190700135031454,1906.629576132329,482.80175581241326,699.9935535858178,59.25017696982038,23.84080861450985,61,4.919354838709677,371,29.919354838709676,23.84123111492502,704.0,352.0,0.03405921524961891,0.08464388945627115,86.34877873288174,110.29411764705883,66.96428571428571,7.53964374199483,16.86479913410789,82.07767962166244,4.8668044587418775,4.8668044587418775,4.345326225818978,1597.8240685835765
1181.939745440951,265.21403558266877,4.456550509645004,81.67340340326001,18.326596596739993,2213.390453140264,766.2366721166444,646.7622884770346,94.71124663827717,25.034982669591287,83,6.693548387096774,310,25.0,25.03606001501172,648.0,424.0,0.03870983274854422,0.14643903691617327,94.71461383826181,119.04761904761905,64.65517241379311,13.42406518581091,17.709548399778953,132.76600609730272,7.496860061036897,7.496860061036897,4.57541436020139,3981.312674297
2436.071863319273,386.4371578113528,6.303927596187557,86.30873613092808,13.691263869071918,3414.0145461339484,591.5055250033226,721.4311039484287,62.682728748652046,32.57458646956015,117,9.435483870967742,507,40.88709677419355,32.57467846993052,712.0,400.0,0.04515286115562202,0.08688664573177719,83.76704242558914,102.73972602739725,60.97560975609756,6.945325264089909,23.043004395052698,85.59946796098538,3.7147702831390976,3.7147702831390976,4.499130150671569,1271.929439335943
1902.2160315985789,280.1317502001879,6.790433537930692,87.16374390294045,12.836256097059545,3121.2402742659556,938.892492467189,669.8630136986301,68.0457905143055,25.824706446721,70,5.645161290322581,361,29.112903225806452,25.82471934082262,664.0,464.0,0.03855223950674952,0.10158165046102866,90.45910261819283,115.38461538461539,60.97560975609756,8.858660038315655,18.26819274310109,94.48138624795047,5.171906579737122,5.171906579737122,4.441161824445992,1954.595612793838
1705.7914370250687,289.23350594801894,5.897627356256691,85.50226116386352,14.49773883613648,3089.3270000484526,1094.3020570753652,707.3843674456084,68.43424944690815,27.58210824265,90,7.258064516129032,412,33.225806451612904,27.582135405881594,704.0,368.0,0.038991723135587124,0.09674266579289391,85.59051163130363,105.63380281690141,64.1025641025641,8.034573610810915,19.51136485045255,94.79345777212593,4.858371441397513,4.858371441397513,4.471185997966263,1842.167312285671
835.848587327918,207.22200177830183,4.0335899670641995,80.13346326293555,19.866536737064457,1528.1329567768557,485.06236767063587,700.2836422240129,59.0787560001291,24.115941477952283,48,3.870967741935484,331,26.693548387096776,24.116027776126913,704.0,424.0,0.03443751406149862,0.08436403828097767,86.28795289863159,107.14285714285714,60.97560975609756,7.269782181968028,17.059425941955535,81.78982092886935,4.794406400728729,4.794406400728729,4.348783652856055,1568.534563903311
1713.603829627001,282.9516071593832,6.056172809302153,85.8280114868828,14.171988513117192,3084.735170821751,1088.1797340353671,698.2401289282836,74.50860765157884,28.09786005827345,88,7.096774193548387,408,32.903225806451616,28.097985233705785,696.0,496.0,0.040241149240208926,0.10670914570026328,86.91058837588717,110.29411764705883,57.69230769230769,9.291502948064311,19.8762035987594,103.4794750607795,5.206199189227379,5.206199189227379,4.5173076363044995,2154.9390366524203
1902.4600925597806,370.60416981286994,5.133401746452002,83.69583403568058,16.304165964319417,3015.1818105562897,742.1175481836394,676.5995165189363,71.81895899227305,28.720943059714006,92,7.419354838709677,377,30.403225806451612,28.721128560807834,672.0,440.0,0.042449230097852134,0.10614692626707342,89.63759496487467,110.29411764705883,60.97560975609756,9.12618011100419,20.316967577577493,99.51455456323595,4.898100771350526,4.898100771350526,4.509865473596257,1949.7292658671602
1369.6782190204417,175.18482325522584,7.818475331193301,88.66017126041355,11.339828739586459,2115.7947417688893,570.9316994932219,707.1587429492345,51.938383287220574,24.634969462739498,62,5.0,371,29.919354838709676,24.634969462739498,704.0,448.0,0.03483654795809828,0.07344656882924111,85.29417811574649,111.94029850746269,60.97560975609756,6.150323329351455,17.42658222637324,71.35478644693654,4.094594425919548,4.094594425919548,4.298755313187246,1168.6756433932244
829.9574827281328,220.15371323583338,3.7698999963678315,79.03519988340476,20.964800116595253,1563.0662462197247,512.9550502557584,671.9548751007252,61.28472335696746,21.20847512844036,35,2.8225806451612905,318,25.64516129032258,21.208640965722044,680.0,368.0,0.03156259706061794,0.09120362933267052,90.05802517828573,115.38461538461539,67.56756756756756,8.460935213341887,15.0027072808337,85.36131095599274,5.689727151115169,5.689727151115169,4.31155069469252,1942.7302744043866
1601.8294062206073,333.2761253412744,4.806313097226319,82.77736692363867,17.222633076361333,2406.0190664122238,470.913534850342,705.792103142627,61.77846975027892,30.585678094077064,85,6.854838709677419,439,35.403225806451616,30.58568081582854,704.0,520.0,0.04333525506964728,0.08753068995133641,85.64355741653212,102.73972602739725,54.34782608695652,7.2986994485511385,21.636066367445167,84.646555048128,3.9122894897148184,3.9122894897148184,4.466907575457545,1324.6473106214319
2074.49067876148,401.9103973664135,5.16157504845591,83.77038351175159,16.229616488248404,3243.5908700648283,767.1897939369347,713.5245769540693,72.04825612048039,32.55129370953499,98,7.903225806451613,448,36.12903225806452,32.5512994636803,712.0,592.0,0.04562043202861628,0.1009751569147677,84.96382931701885,117.1875,54.34782608695652,8.788679668764706,23.02652728114876,99.25563692493837,4.310490926966502,4.310490926966502,4.563103608525497,1711.362089660913
1266.4937075226953,269.4310220586958,4.700623179341199,82.45805820626848,17.541941793731517,2409.630012022216,873.7052824408246,698.3497179693795,76.85098810623235,25.910637271772078,66,5.32258064516129,398,32.096774193548384,25.911511951503392,688.0,456.0,0.037103919833815314,0.11004656568015114,86.95603527247759,117.1875,61.98347107438016,9.545909596795259,18.32897952795169,107.12701459143001,5.844679701238213,5.844679701238213,4.497157270992225,2504.4923505471234
966.5367537051757,262.12440348034465,3.6873207563738,78.66585087781321,21.334149122186783,2116.5716044971714,887.9104473116512,773.0314262691378,57.9251447878201,27.758869550283876,75,6.048387096774194,508,40.96774193548387,27.758869550283876,768.0,392.0,0.03590910874640092,0.07493245787869554,78.04094911522564,93.75,58.13953488372093,5.694268822656754,19.636404399073953,79.53022330948075,4.0501418535274905,4.0501418535274905,4.3977141520815834,1288.4347441844623
845.5156814034171,209.90475040007078,4.028092169385853,80.11174086886035,19.88825913113966,1546.2075677689236,490.7871359654357,773.4665592264303,58.47284220879048,25.107499159571166,58,4.67741935483871,413,33.306451612903224,25.107767722360343,768.0,336.0,0.03246134874592569,0.0755984101850132,78.00851110602866,94.9367088607595,61.98347107438016,5.7956565709713574,17.760845990275815,80.7632274098672,4.5472624138560525,4.5472624138560525,4.360797296668721,1469.0063536903922
1364.5415111110171,243.03212814003388,5.61465482590341,84.88205316347066,15.117946836529342,2618.887150620528,1011.3135113694768,681.856567284448,71.85349380340074,23.8066614205284,48,3.870967741935484,310,25.0,23.806748839826504,672.0,424.0,0.03491459931908981,0.1053791915351984,88.96465690958806,115.38461538461539,63.559322033898304,9.295975297949047,16.840643679617973,100.210986742806,5.950543735100229,5.950543735100229,4.431394008150441,2385.2394374024652
2035.864272014202,398.81599407592853,5.104770877435282,83.61936884975908,16.380631150240927,3011.5949051087955,576.9146390186647,740.1321514907332,81.96046611489335,34.72583626746094,152,12.258064516129032,508,40.96774193548387,34.72583866471395,744.0,464.0,0.04691843016787081,0.11073761077641758,82.08225527365653,110.29411764705883,59.523809523809526,9.277055457762597,24.564781458721846,113.27668570110266,4.61134514432585,4.61134514432585,4.648573421184082,2089.431578292421
2798.378412503461,370.47078911851287,7.5535737086366215,88.30898015188329,11.69101984811671,3835.821689403257,666.9724877812833,766.8751007252216,63.97185394584146,35.43815471456381,141,11.370967741935484,575,46.37096774193548,35.438269818685214,760.0,424.0,0.046211266717581266,0.08341886949432091,78.7680552878963,96.15384615384616,57.25190839694657,6.37423205542404,25.068669884829937,86.92731437667659,3.4675678756007637,3.4675678756007637,4.542407536337885,1205.7054513792489
2335.426568751094,377.9694986875074,6.178875747542652,86.07024226123006,13.929757738769927,3862.9763475040722,1149.580280065471,714.7590652699436,106.79371493118401,35.871918646017726,142,11.451612903225806,526,42.41935483870968,35.87217449815116,728.0,536.0,0.05018778528482642,0.14941218673575152,86.01351740841127,119.04761904761905,57.69230769230769,14.113394393580146,25.375511053427676,148.882096090777,5.867156558041667,5.867156558041667,4.781377254734541,3494.058265815968
